NIN,Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
10566708290,69,Ebonyi,M,3,2,53.2777,0.6915,0,2,21,1,1,0,0,1,0.9455,0,12,0
26103013646,21,Jigawa,F,4,4,71.8997,0.9411,0,0,19,1,1,1,0,1,0.8688,0,1,0
50822331375,48,Zamfara,M,4,1,65.0013,0.6955,0,1,19,1,1,1,1,0,0.9374,0,7,0
10046387659,48,Zamfara,M,3,4,12.3231,0.5606,0,1,12,1,0,1,1,0,0.7956,0,15,0
41906035490,60,Nasarawa,F,2,5,30.5988,0.9888,0,0,20,0,0,0,1,1,0.9611,0,7,0
49731547256,41,Jigawa,F,3,2,20.7742,0.7457,0,2,11,1,1,0,1,0,0.8783,0,3,0
12959953953,46,Zamfara,F,3,2,44.719,0.6594,0,2,14,1,1,0,1,0,0.9537,0,2,0
11861002181,48,Enugu,M,4,3,1.3449,0.796,0,1,12,1,1,0,1,1,0.8059,0,8,0
91571092327,36,Delta,F,2,4,21.0115,0.6456,0,2,16,1,0,0,1,0,0.7625,0,10,0
49934263242,78,Ondo,F,3,1,13.1871,0.5861,0,0,9,1,0,0,1,1,0.8423,0,15,0
79450557784,22,Ebonyi,F,4,3,61.3129,0.9136,0,2,18,1,1,1,0,1,0.8685,0,7,0
93980294406,70,Cross River,F,3,2,68.8674,0.6704,0,1,18,0,1,0,1,1,0.8748,0,7,0
76126253098,34,Niger,F,2,5,79.8076,0.6897,0,2,7,1,1,0,0,0,0.7524,0,5,0
74121143314,41,Ekiti,M,4,5,42.9439,0.6178,0,2,18,1,1,0,1,1,0.931,0,7,0
43495849178,56,Kogi,M,3,1,72.2723,0.8409,0,1,20,1,1,0,0,1,0.7583,0,6,0
88314103144,62,Borno,M,2,4,70.1482,0.6137,0,2,20,0,0,0,1,1,0.8402,0,1,0
72653121125,57,Adamawa,F,3,5,53.5117,0.6307,0,1,6,1,1,0,1,0,0.7537,0,8,0
57160781481,76,Rivers,M,2,5,38.9769,0.6348,0,0,12,1,0,0,1,0,0.8354,0,15,0
24162852502,75,Nasarawa,F,4,1,10.9513,0.5924,0,2,6,1,1,0,1,1,0.7767,0,8,0
14917511094,56,Taraba,M,4,19,1460.0513,0.5776,1,1,8,1,1,0,1,1,0.7689,0,7,1
81454363372,27,Borno,F,4,1,29.6687,0.6617,0,2,16,1,0,1,1,1,0.7566,0,9,0
34237505885,73,Niger,M,4,10,92.3037,0.4008,0,2,0,1,1,0,1,1,0.7499,0,55,1
11458389418,75,Osun,F,3,3,53.5202,0.6492,0,0,22,1,0,0,1,1,0.7931,0,5,0
34404003471,73,Kebbi,M,3,3,3.9428,0.8613,0,0,6,1,1,0,1,0,0.9411,0,6,0
89272607569,79,Delta,F,3,2,23.0261,0.9369,0,1,6,1,0,0,1,1,0.9053,0,2,0
87938721391,77,Plateau,M,2,1,15.1607,0.7646,0,2,18,1,0,0,1,0,0.9251,0,7,0
41137057509,77,Cross River,M,3,3,71.6112,0.6935,0,0,21,1,0,0,1,1,0.9089,0,14,0
20731322567,30,Bayelsa,M,4,3,21.4091,0.6812,0,2,21,1,0,1,1,1,0.7992,0,4,0
17887745138,42,Bauchi,M,4,5,38.6097,0.6875,0,2,8,1,1,0,1,1,0.8367,0,4,0
65292084131,19,Taraba,M,2,2,60.564,0.9578,0,0,6,1,0,0,0,1,0.9624,0,11,0
68191027924,30,Akwa Ibom,M,4,4,7.48,0.8117,0,2,11,1,0,1,1,1,0.7865,0,4,0
24959984593,55,Osun,M,4,3,24.2091,0.7114,0,2,11,1,1,0,1,1,0.8738,0,13,0
24266608680,54,Bayelsa,F,3,4,14.9311,0.9502,0,0,15,0,1,0,1,1,0.8578,0,4,0
31609371159,75,Kogi,F,2,1,71.429,0.5857,0,2,6,1,0,0,1,0,0.8073,0,7,0
15986179289,24,Bauchi,M,5,2,40.7493,0.6033,0,2,16,1,1,1,1,1,0.7582,0,2,0
74402849953,31,Ogun,M,4,1,6.3616,0.876,0,1,21,1,1,0,1,1,0.9756,0,4,0
93908873981,25,Bauchi,F,3,2,49.9113,0.7737,0,1,9,0,1,1,1,0,0.9472,0,5,0
86279921129,68,Delta,M,2,8,39.0607,0.1478,0,6,22,1,0,0,0,1,0.8443,0,8,1
97643301883,39,Kaduna,F,4,1,4.9146,0.7484,0,2,18,1,1,0,1,1,0.866,0,5,0
96215517362,22,Benue,M,2,2,40.4797,0.615,0,1,10,0,0,1,0,1,0.8757,0,9,0
78552866000,70,Osun,F,3,1,24.3905,0.6316,0,1,14,1,0,0,1,1,0.8213,0,12,0
28504489681,62,Delta,F,2,2,14.5507,0.7683,0,2,20,1,0,0,1,0,0.9268,0,8,0
70340484991,37,Kebbi,M,2,2,35.455,0.7239,0,0,8,1,0,0,0,1,0.7735,0,1,0
43611431517,19,Katsina,M,4,5,3.8047,0.7065,0,2,14,1,1,1,0,1,0.9995,0,3,0
44856378450,60,Adamawa,F,3,2,45.306,0.7944,0,2,15,1,0,1,0,1,0.9812,0,9,0
34596749295,54,Ekiti,M,2,5,54.8862,0.8927,0,2,14,1,0,0,0,1,0.8258,0,7,0
82159497013,38,Kaduna,F,3,4,39.1153,0.5518,0,2,15,1,1,0,1,0,0.9147,0,14,0
14807428959,69,Gombe,M,3,1,20.6557,0.6108,0,0,10,1,0,0,1,1,0.7625,0,3,0
31231050536,57,Ogun,M,4,3,12.1569,0.9243,0,2,6,1,1,0,1,1,0.7866,0,11,0
58231680194,58,Kwara,F,3,4,45.0675,0.7833,0,0,19,1,0,0,1,1,0.97,0,4,0
95299253242,57,Ondo,F,4,5,72.6073,0.8142,0,1,20,1,1,0,1,1,0.9276,0,7,0
15329082053,32,Delta,M,4,3,60.8977,0.6174,0,1,9,1,1,1,0,1,0.7569,0,14,0
98874308693,49,Ondo,M,4,4,40.3339,0.9917,0,0,9,1,1,0,1,1,0.8064,0,3,0
55492995378,39,Ogun,F,4,5,16.5996,0.9399,0,0,8,1,1,0,1,1,0.9131,0,10,0
76534556281,58,Zamfara,F,4,3,1.8207,0.6389,0,1,21,1,0,1,1,1,0.7513,0,13,0
83692801285,41,Imo,M,4,5,77.4276,0.888,0,2,9,1,1,1,0,1,0.7993,0,3,0
78548775349,47,Bauchi,F,1,4,13.1785,0.6855,0,1,19,1,0,0,0,0,0.9761,0,2,0
91673665385,35,Osun,F,5,5,28.7246,0.9927,0,0,12,1,1,1,1,1,0.8583,0,6,0
39249816550,65,Kaduna,F,3,4,1.3932,0.6864,0,0,18,1,1,0,1,0,0.7985,0,1,0
55108764093,28,Kano,M,2,2,46.2257,0.5657,0,0,15,0,1,0,0,1,0.9674,0,5,0
66359232926,53,Akwa Ibom,M,3,3,25.2569,0.8824,0,1,20,0,1,0,1,1,0.9616,0,6,0
31232101718,64,Anambra,F,3,4,5.2663,0.6942,0,0,10,1,0,0,1,1,0.8434,0,14,0
85128469666,73,Akwa Ibom,M,3,1,39.3961,0.7086,0,0,9,1,1,0,1,0,0.7557,0,13,0
41058763593,38,Niger,M,2,5,33.2507,0.9801,0,2,9,1,0,0,1,0,0.9663,0,15,0
54490432485,63,Oyo,M,3,1,24.5879,0.5682,0,2,18,1,1,0,0,1,0.8429,0,7,0
39556462477,31,Niger,F,3,2,28.4591,0.5849,0,0,13,0,0,1,1,1,0.9125,0,2,0
44879459346,43,Katsina,M,3,4,26.5486,0.7629,0,2,20,1,1,0,0,1,0.8586,0,11,0
14621815473,42,Katsina,F,3,3,12.5999,0.6611,0,2,10,1,0,0,1,1,0.765,0,1,0
96939758030,72,Kebbi,M,3,1,58.4832,0.7953,0,0,8,1,1,0,1,0,0.9628,0,2,0
44682575696,60,Osun,M,3,3,21.918,0.6585,0,2,9,1,0,0,1,1,0.8571,0,13,0
66703768085,71,Akwa Ibom,F,4,3,61.0287,0.6819,0,0,8,1,1,0,1,1,0.9176,0,4,0
65084830737,55,Gombe,F,1,3,36.0413,0.8312,0,2,9,1,0,0,0,0,0.7774,0,3,0
46841574975,76,Borno,F,4,3,66.6259,0.7754,0,1,13,1,1,0,1,1,0.8678,0,12,0
55782994642,77,Bayelsa,F,3,2,7.7536,0.8037,0,1,17,0,1,0,1,1,0.8188,0,5,0
62115670439,20,Cross River,F,3,3,45.2239,0.6035,0,2,9,1,0,1,0,1,0.7521,0,12,0
13705969431,48,Bauchi,F,2,3,50.9217,0.5733,0,2,14,0,0,0,1,1,0.9772,0,4,0
65455509643,31,Benue,F,4,2,35.811,0.9883,0,1,22,1,1,1,0,1,0.9239,0,7,0
84626211268,58,Kaduna,F,2,4,35.7613,0.5851,0,1,7,1,0,0,0,1,0.8157,0,1,0
37104056115,60,Ekiti,F,4,4,19.8364,0.9477,0,1,17,1,1,1,0,1,0.9367,0,14,0
46262361049,53,Rivers,M,4,3,45.7233,0.8323,0,0,19,1,1,1,0,1,0.9413,0,6,0
52104370792,68,Osun,F,4,3,71.1888,0.8618,0,2,12,1,1,0,1,1,0.9091,0,4,0
96720865325,49,Zamfara,M,4,2,3.7532,0.8647,0,2,15,1,1,0,1,1,0.9666,0,2,0
28865950378,43,Kaduna,F,3,3,30.0963,0.9423,0,2,17,1,1,0,0,1,0.8225,0,14,0
34820376828,70,Bauchi,M,5,3,41.7212,0.8493,0,0,16,1,1,1,1,1,0.9079,0,14,0
26931221677,29,Benue,M,3,2,64.7818,0.9778,0,0,21,1,0,0,1,1,0.819,0,1,0
19584320205,60,Anambra,M,4,1,5.6718,0.5693,0,2,20,1,0,1,1,1,0.9317,0,6,0
46766633858,74,Niger,M,3,17,42.2235,0.3119,0,0,2,1,1,0,0,1,0.7457,0,27,1
59643920915,40,Plateau,M,4,3,18.692,0.9483,0,2,16,1,1,1,0,1,0.93,0,8,0
35041405056,18,Akwa Ibom,F,3,3,75.6691,0.878,0,1,20,1,1,0,0,1,0.8168,0,10,0
70725374207,76,Kano,F,1,4,67.2356,0.9328,0,2,15,0,0,0,0,0,0.9874,0,3,0
92361166010,73,Cross River,F,3,5,19.2453,0.9539,0,2,22,0,1,0,1,1,0.7804,0,13,0
52891991861,58,Kogi,F,4,1,62.69,0.8563,0,0,15,1,1,0,1,1,0.9401,0,2,0
56642564867,64,Gombe,M,3,1,15.3033,0.5589,0,0,13,1,0,0,1,1,0.8584,0,11,0
26298718139,52,Jigawa,M,4,2,65.9692,0.8307,0,1,17,1,1,0,1,1,0.9046,0,14,0
25458793136,63,FCT,F,2,1,12.584,0.7418,0,1,16,0,0,0,1,1,0.8401,0,1,0
12240957810,24,Akwa Ibom,M,3,2,78.6229,0.8151,0,0,8,1,0,1,1,0,0.9736,0,1,0
90441844292,75,Kwara,F,2,2,6.9355,0.818,0,1,8,0,1,0,1,0,0.7552,0,14,0
76096134217,79,Enugu,M,3,2,397.2899,0.0259,1,11,21,1,1,0,0,1,0.3714,0,11,1
63897570162,21,Ogun,M,4,1,65.9764,0.6363,0,1,10,1,1,1,0,1,0.8253,0,1,0
88305772650,39,Ogun,M,3,2,3.0997,0.6576,0,0,16,1,1,0,0,1,0.8241,0,15,0
73131850578,47,Kebbi,F,4,4,47.5387,0.6456,0,2,16,1,1,1,0,1,0.9047,0,13,0
33744847963,28,Delta,M,4,3,68.591,0.9362,0,0,21,1,1,1,1,0,0.9547,0,8,0
14123172892,26,Ogun,F,5,1,32.1178,0.812,0,1,13,1,1,1,1,1,0.8292,0,3,0
86431445204,23,Kwara,F,4,1,51.8303,0.9282,0,2,21,1,0,1,1,1,0.8875,0,12,0
66450439591,76,Akwa Ibom,F,5,2,24.1599,0.8636,0,2,16,1,1,1,1,1,0.8588,0,2,0
67144540181,40,Kebbi,M,3,1,33.8826,0.887,0,1,11,0,1,0,1,1,0.7972,0,1,0
56187435056,63,Anambra,M,2,1,25.8195,0.5974,0,2,16,0,1,0,0,1,0.9645,0,3,0
27858047303,19,Akwa Ibom,F,1,2,20.3271,0.6361,0,1,9,0,0,0,0,1,0.7862,0,6,0
13686559730,74,Imo,M,2,4,57.8402,0.6589,0,0,15,1,1,0,0,0,0.8855,0,8,0
36913481553,42,Ogun,M,3,3,7.9274,0.7708,0,1,21,0,1,1,0,1,0.9994,0,11,0
65319821859,26,Bauchi,F,2,2,34.825,0.8734,0,0,7,1,0,1,0,0,0.8904,0,6,0
21581936661,53,Taraba,M,3,20,926.9961,0.4168,1,2,18,1,1,0,0,1,0.8492,0,10,1
25125466439,24,Benue,F,5,3,72.99,0.963,0,0,22,1,1,1,1,1,0.7775,0,15,0
81148247451,68,Ogun,F,3,4,46.6325,0.8479,0,2,22,1,0,0,1,1,0.9465,0,6,0
34128609169,60,Enugu,F,3,3,55.4148,0.5771,0,2,20,1,1,0,1,0,0.8431,0,12,0
84041045773,21,FCT,F,4,5,71.0163,0.794,0,1,13,1,0,1,1,1,0.9064,0,2,0
84890068252,38,Benue,F,2,3,29.0582,0.7964,0,0,21,1,1,0,0,0,0.7695,0,6,0
78317960962,41,FCT,F,2,1,21.6054,0.6279,0,1,17,1,0,0,0,1,0.8228,0,2,0
81258464430,75,Osun,M,4,3,48.094,0.5564,0,0,22,1,1,0,1,1,0.9456,0,4,0
78429008483,31,Anambra,M,5,4,37.0475,0.9291,0,0,18,1,1,1,1,1,0.9925,0,6,0
41000379021,30,Taraba,M,3,3,50.7759,0.7268,0,0,18,1,1,1,0,0,0.8773,0,7,0
22338478771,56,Gombe,F,3,1,0.9859,0.6354,0,0,8,1,1,0,0,1,0.9542,0,6,0
49351247898,43,Enugu,M,4,5,70.1057,0.9189,0,2,11,1,1,0,1,1,0.8323,0,3,0
27708119088,70,Ondo,F,4,4,75.7985,0.8554,0,0,18,1,1,0,1,1,0.8376,0,14,0
38217394619,77,FCT,F,2,3,6.2032,0.5711,0,1,7,1,0,0,1,0,0.9997,0,14,0
61729351039,38,Niger,F,2,5,0.6724,0.6634,0,0,9,1,1,0,0,0,0.8594,0,14,0
56706612800,50,Kwara,F,4,5,71.4154,0.7502,0,1,9,1,1,1,1,0,0.7528,0,8,0
99221069714,70,Nasarawa,M,2,3,66.0677,0.7584,0,0,11,1,0,0,0,1,0.7862,0,6,0
92557931443,70,Bayelsa,F,2,3,27.1965,0.9561,0,0,15,0,1,1,0,0,0.7818,0,13,0
60951047553,71,Zamfara,M,3,3,49.7501,0.7914,0,1,15,1,1,0,0,1,0.8205,0,4,0
80394373199,30,Bayelsa,F,4,1,23.2768,0.7996,0,2,10,1,1,0,1,1,0.7549,0,8,0
11296381140,66,Kwara,M,3,4,48.9653,0.6147,0,1,13,1,0,0,1,1,0.7614,0,3,0
60455465537,65,Edo,F,3,1,65.5792,0.8236,0,2,22,1,0,0,1,1,0.9799,0,1,0
56663381119,70,Edo,F,3,23,35.3874,0.8575,0,3,4,1,1,0,0,1,0.5313,0,41,1
41355504217,48,Osun,M,4,2,72.8646,0.8438,0,1,12,1,1,0,1,1,0.9895,0,6,0
18906247250,19,Akwa Ibom,F,4,4,79.4952,0.7139,0,1,12,1,1,1,0,1,0.7716,0,10,0
42820704355,72,Bayelsa,M,3,9,2980.0883,0.6401,1,1,20,1,0,0,1,1,0.8256,0,23,1
52892713369,73,Ebonyi,F,3,4,28.4148,0.8312,0,1,10,1,1,0,1,0,0.9177,0,4,0
19534535319,52,Bayelsa,F,2,1,25.4458,0.781,0,0,21,1,0,1,0,0,0.7966,0,4,0
99083695852,68,Ogun,F,4,1,17.0432,0.5944,0,2,20,1,1,0,1,1,0.8836,0,6,0
84660414938,31,Benue,M,4,2,14.1137,0.8798,0,1,14,1,1,0,1,1,0.9803,0,14,0
87398781363,71,Niger,M,4,1,30.7723,0.9008,0,1,11,1,1,0,1,1,0.8287,0,10,0
21228585868,70,Ondo,F,3,2,73.0321,0.5825,0,2,21,1,0,0,1,1,0.8376,0,1,0
93072713586,49,Delta,M,4,3,62.8898,0.6888,0,2,12,1,1,0,1,1,0.7804,0,6,0
20558684171,45,Bauchi,F,3,3,6.3907,0.6991,0,0,16,1,0,0,1,1,0.8099,0,1,0
30713943112,65,Plateau,F,3,4,27.492,0.6828,0,1,13,1,1,0,0,1,0.9597,0,8,0
67003833574,21,Niger,M,5,5,69.6204,0.5744,0,0,20,1,1,1,1,1,0.8009,0,12,0
56728835568,77,Rivers,M,3,5,75.2284,0.9854,0,1,8,1,1,0,0,1,0.875,0,10,0
80109108245,41,Delta,F,3,5,18.2671,0.7563,0,0,18,1,0,1,1,0,0.8495,0,1,0
94513542825,43,Sokoto,F,4,2,74.2411,0.6118,0,1,6,1,1,1,0,1,0.9122,0,2,0
86986627715,70,Kebbi,F,3,5,68.1774,0.7604,0,2,7,1,1,0,1,0,0.8521,0,6,0
98847655327,74,FCT,M,4,3,66.2052,0.6133,0,0,17,1,1,1,1,0,0.9894,0,2,0
70074541758,31,Cross River,F,4,5,44.7733,0.8878,0,0,6,1,0,1,1,1,0.8054,0,6,0
29349511528,80,Ondo,M,3,2,59.2958,0.706,0,2,9,0,1,0,1,1,0.8632,0,8,0
40299704510,32,Taraba,F,4,2,37.191,0.6908,0,2,7,1,1,1,0,1,0.8893,0,8,0
89277253531,38,Delta,M,2,4,70.0338,0.7262,0,1,12,0,0,0,1,1,0.8449,0,1,0
25890402350,23,Rivers,F,4,5,79.1761,0.8386,0,1,12,1,1,1,1,0,0.9311,0,7,0
19629203935,26,Borno,M,4,4,43.7004,0.9121,0,2,18,1,1,1,0,1,0.776,0,4,0
70140458852,57,Oyo,F,4,2,45.6618,0.8795,0,2,13,1,1,0,1,1,0.9827,0,6,0
61720150817,67,Katsina,F,1,4,58.5533,0.9443,0,0,8,0,0,0,0,1,0.871,0,11,0
30145158013,78,Ebonyi,F,5,5,3.7115,0.5732,0,2,6,1,1,1,1,1,0.821,0,15,0
51725322898,75,FCT,M,2,4,57.0456,0.5598,0,2,17,1,0,0,0,1,0.8399,0,1,0
21756284347,72,Ondo,M,1,2,62.8542,0.6761,0,0,8,1,0,0,0,0,0.9426,0,6,0
26359144486,41,Ogun,F,3,3,23.0635,0.8812,0,0,20,1,0,0,1,1,0.8136,0,1,0
18224734663,20,Jigawa,F,4,4,73.6563,0.7018,0,2,18,1,0,1,1,1,0.7798,0,13,0
84033426349,77,Enugu,F,3,2,77.8421,0.9944,0,2,19,0,1,0,1,1,0.8831,0,9,0
92516672686,20,Ogun,F,4,2,64.8952,0.8177,0,0,12,1,1,1,0,1,0.815,0,1,0
85990516749,35,Kogi,M,4,3,2.9224,0.8532,0,1,13,1,0,1,1,1,0.8042,0,5,0
47571618815,64,Katsina,F,3,5,49.4578,0.7664,0,0,7,1,0,0,1,1,0.915,0,13,0
50952448408,55,Ogun,M,1,1,18.7861,0.6419,0,1,9,1,0,0,0,0,0.9347,0,5,0
10915776807,38,Delta,F,4,4,70.3991,0.8481,0,1,6,1,1,0,1,1,0.839,0,2,0
55379722099,23,Ondo,F,3,4,78.0115,0.8226,0,0,12,1,0,1,0,1,0.7743,0,14,0
15202915510,78,Anambra,M,2,1,63.376,0.9082,0,1,13,1,1,0,0,0,0.9171,0,15,0
15790991159,80,Kaduna,M,1,1,2.8172,0.9523,0,0,15,0,0,0,0,1,0.8935,0,4,0
84051446557,59,Benue,M,4,3,63.7639,0.5742,0,2,9,1,1,0,1,1,0.7894,0,5,0
39289858214,64,Osun,F,4,2,35.5571,0.9429,0,2,7,1,1,1,1,0,0.8719,0,12,0
96291283597,52,Delta,M,4,4,61.7899,0.9167,0,0,15,1,0,1,1,1,0.7744,0,6,0
93844275072,60,Anambra,F,2,4,39.5098,0.8236,0,1,11,1,0,0,1,0,0.876,0,1,0
51648005964,44,Taraba,M,3,3,22.5974,0.5626,0,0,8,1,1,0,1,0,0.8935,0,3,0
96238763437,64,Jigawa,M,4,5,46.2826,0.9729,0,2,13,1,1,0,1,1,0.9158,0,4,0
30400812041,59,Enugu,M,3,1,43.3429,0.8157,0,1,16,1,0,0,1,1,0.7852,0,11,0
95118444600,40,Cross River,F,4,3,59.9235,0.7075,0,1,10,1,1,0,1,1,0.9343,0,6,0
11908120000,59,Benue,F,4,5,34.1844,0.9988,0,1,10,1,1,0,1,1,0.9538,0,1,0
52761791476,67,Osun,F,3,2,45.8507,0.6721,0,0,21,1,1,0,0,1,0.9104,0,15,0
84800166702,60,FCT,F,3,2,47.5948,0.9285,0,2,7,1,1,0,0,1,0.9612,0,8,0
74989546912,26,Zamfara,M,5,2,28.8399,0.8962,0,2,9,1,1,1,1,1,0.755,0,11,0
23000497924,52,Ebonyi,F,2,5,45.0647,0.7121,0,2,14,0,0,0,1,1,0.8913,0,5,0
77137935910,77,Kaduna,F,3,4,71.2111,0.6931,0,2,19,1,0,0,1,1,0.9943,0,3,0
12266784039,39,Adamawa,M,4,2,13.6223,0.7151,0,0,8,1,1,0,1,1,0.9641,0,7,0
31004946415,69,Abia,M,2,5,49.6159,0.9877,0,2,19,1,0,0,1,0,0.7713,0,1,0
90569127064,43,Gombe,F,2,4,53.7623,0.9894,0,0,14,1,1,0,0,0,0.9936,0,12,0
53028654615,56,Anambra,F,2,3,30.6816,0.7401,0,1,13,1,0,0,1,0,0.7912,0,12,0
79843092308,76,Adamawa,F,2,2,59.4805,0.6935,0,2,7,1,1,0,0,0,0.7775,0,8,0
81023080481,66,Borno,M,2,3,14.5181,0.747,1,3,0,1,0,0,0,1,0.1389,1,24,1
12406009844,78,Kogi,F,3,1,79.0252,0.6296,0,2,13,0,1,0,1,1,0.8828,0,6,0
27333853468,22,Plateau,M,3,3,47.9839,0.7959,0,0,19,1,0,1,1,0,0.7976,0,14,0
25932992086,75,Katsina,M,4,1,19.7914,0.7882,0,1,21,1,1,1,1,0,0.8483,0,3,0
75475748176,57,Rivers,M,3,3,57.3887,0.8724,0,0,10,1,0,0,1,1,0.8767,0,2,0
23513773862,18,Bayelsa,F,3,5,46.198,0.9824,0,0,20,1,0,1,0,1,0.8237,0,14,0
75241999149,79,Zamfara,F,3,5,40.0243,0.6395,0,0,14,1,0,1,0,1,0.8074,0,4,0
65801685137,77,Benue,M,3,2,18.9775,0.5979,0,0,18,1,1,0,0,1,0.8707,0,14,0
31517361149,41,Adamawa,F,3,4,47.2165,0.8935,0,0,18,1,0,1,0,1,0.9,0,14,0
17153093054,61,Niger,M,3,4,41.211,0.5847,0,1,22,0,1,0,1,1,0.9359,0,12,0
31245488151,35,Akwa Ibom,M,5,1,74.4997,0.5619,0,0,18,1,1,1,1,1,0.9205,0,12,0
35948378731,60,Ondo,F,2,2,78.6204,0.5818,0,2,19,1,1,0,0,0,0.8198,0,3,0
54716607390,56,Lagos,F,3,4,64.6638,0.5839,0,1,15,0,1,1,1,0,0.9573,0,13,0
66798782208,78,Ebonyi,M,4,5,25.9061,0.7517,0,1,21,1,1,0,1,1,0.9683,0,13,0
57285168947,47,Anambra,M,4,1,74.188,0.7047,0,2,20,1,1,0,1,1,0.9903,0,1,0
45253729543,45,Oyo,F,2,5,75.5325,0.592,0,1,17,0,0,0,1,1,0.9018,0,4,0
17272473529,77,Ondo,M,4,8,25.7951,0.0035,0,8,9,1,1,0,1,1,0.7777,1,2,1
76897415773,37,Katsina,M,4,5,78.0652,0.8766,0,1,22,1,1,0,1,1,0.9581,0,9,0
69046811732,77,Katsina,F,3,3,54.2772,0.5916,0,0,10,1,1,0,1,0,0.8725,0,10,0
63510601934,40,Ondo,F,4,2,47.6962,0.0263,0,9,23,1,1,0,1,1,0.8248,0,15,1
75910295906,29,Gombe,M,4,1,63.3721,0.6682,0,2,16,1,1,1,1,0,0.9921,0,10,0
85993909532,22,Delta,F,4,3,12.0982,0.6395,0,2,9,1,1,1,0,1,0.7886,0,8,0
46925993375,44,Ekiti,F,3,3,19.2519,0.9139,0,1,17,1,0,1,0,1,0.9538,0,12,0
92501353861,30,Edo,M,2,3,35.3825,0.7941,0,2,10,1,0,0,1,0,0.9857,0,6,0
21587663628,24,Kwara,M,4,5,63.3353,0.8601,0,2,21,1,1,1,1,0,0.8154,0,8,0
35838802860,50,Adamawa,M,2,2,60.7284,0.6025,0,1,21,1,1,0,0,0,0.9363,0,9,0
76131197757,28,Delta,F,3,2,30.9209,0.7025,0,0,6,1,1,1,0,0,0.7747,0,8,0
29068597286,62,Taraba,M,3,4,59.3829,0.6433,0,2,10,1,1,0,1,0,0.7941,0,11,0
75100921386,22,Sokoto,M,4,4,37.0298,0.9833,0,0,12,1,1,1,1,0,0.8647,0,6,0
34766059906,69,Osun,F,3,1,47.9484,0.663,0,2,20,1,0,0,1,1,0.805,0,5,0
63499395853,29,Kano,F,3,4,24.5132,0.7948,0,2,7,1,0,0,1,1,0.957,0,7,0
58873812856,71,Ekiti,F,3,3,42.8828,0.7578,0,0,20,1,0,1,0,1,0.9868,0,2,0
28422026589,32,Akwa Ibom,F,5,1,26.7228,0.6521,0,0,16,1,1,1,1,1,0.8251,0,15,0
69019907258,18,Ogun,F,3,1,17.4787,0.6095,0,1,21,1,1,1,0,0,0.7584,0,13,0
45282695589,44,Delta,M,3,2,58.6316,0.7359,0,1,10,1,1,0,0,1,0.9252,0,5,0
98588480229,76,Sokoto,F,2,5,12.3946,0.5898,0,2,13,1,0,0,1,0,0.7974,0,7,0
50217369188,19,Adamawa,F,2,5,70.2369,0.8533,0,2,9,1,0,1,0,0,0.8117,0,9,0
84481301725,61,Ekiti,F,3,5,58.0102,0.5974,0,2,12,1,1,0,1,0,0.8012,0,9,0
68099544925,76,Ebonyi,M,3,1,75.0786,0.7007,0,2,14,1,0,0,1,1,0.862,0,11,0
34879347043,36,Lagos,F,2,3,52.8533,0.5927,0,1,21,0,1,0,1,0,0.9501,0,13,0
56596613209,32,Bayelsa,F,3,1,25.1502,0.9264,0,2,12,1,1,0,0,1,0.9738,0,5,0
48361251638,63,Ekiti,M,3,3,59.0969,0.568,0,2,13,1,1,0,0,1,0.8602,0,15,0
67439553150,30,Plateau,M,5,5,38.4297,0.8647,0,2,19,1,1,1,1,1,0.8396,0,3,0
46857759043,21,Nasarawa,F,3,5,51.4363,0.6359,0,1,8,1,0,1,0,1,0.8925,0,8,0
93171803903,53,Adamawa,M,3,1,26.4373,0.5762,0,0,9,1,0,0,1,1,0.7674,0,2,0
32386497783,71,Taraba,F,3,3,35.038,0.6937,0,2,17,1,1,0,0,1,0.9208,0,13,0
40672668045,21,Imo,M,4,4,6.0049,0.8173,0,1,19,1,0,1,1,1,0.8259,0,2,0
52490042961,55,Kebbi,F,4,5,17.808,0.6285,0,1,13,1,1,0,1,1,0.9033,0,5,0
97208818494,52,Bauchi,M,3,2,42.4184,0.6885,0,1,12,1,1,0,0,1,0.788,0,2,0
29528376703,50,Borno,M,4,4,46.6729,0.9817,0,0,15,1,0,1,1,1,0.8261,0,10,0
57575803092,38,Gombe,F,4,3,59.2888,0.793,0,1,16,1,1,0,1,1,0.9992,0,3,0
57307924308,34,Adamawa,F,3,5,9.1655,0.7525,0,1,11,1,1,0,0,1,0.806,0,10,0
90783313215,46,Ogun,F,4,5,66.1688,0.7718,0,1,20,1,0,1,1,1,0.783,0,12,0
19723274078,49,Borno,F,3,3,36.2174,0.6169,0,0,11,1,0,0,1,1,0.8442,0,6,0
40740214930,28,Ogun,F,4,2,58.5468,0.8275,0,1,19,1,1,1,0,1,0.9133,0,5,0
48221521024,34,Akwa Ibom,M,4,1,17.2654,0.699,0,0,20,1,1,0,1,1,0.9256,0,11,0
33892536684,73,Ondo,M,1,4,15.5938,0.6524,0,2,20,0,0,0,0,1,0.8709,0,7,0
43181008594,57,Katsina,M,3,5,67.7556,0.6488,0,2,11,1,1,0,0,1,0.9684,0,15,0
